"","Timing","Event","event_type","H_A","added_time","match_date","event_player","match_id"
"2513",33,"JACK BYRNE (OLDHAM ATHLETIC) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"09-12-2017","NONE",26
"2514",33,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"09-12-2017","MATT GRIMES",26
"2515",28,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"09-12-2017","MATT CROOKS",26
"2516",28,"FOUL BY OUSMANE FANE (OLDHAM ATHLETIC).","FOUL OPPOSITION","AWAY",0,"09-12-2017","NONE",26
"2517",26,"GOAL!  OLDHAM ATHLETIC 2, NORTHAMPTON TOWN 0. TOPE OBADEYI (OLDHAM ATHLETIC) HEADER FROM VERY CLOSE RANGE TO THE TOP LEFT CORNER. ASSISTED BY JACK BYRNE WITH A CROSS FOLLOWING A CORNER.","GOAL OPPOSITION","AWAY",0,"09-12-2017","NONE",26
"2518",26,"CORNER,  OLDHAM ATHLETIC. CONCEDED BY REGAN POOLE.","CORNER OPPOSITION","AWAY",0,"09-12-2017","REGAN POOLE",26
"2519",26,"ATTEMPT SAVED. ASH TAYLOR (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","AWAY",0,"09-12-2017","ASH TAYLOR",26
"2520",23,"CORNER,  OLDHAM ATHLETIC. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","AWAY",0,"09-12-2017","ASH TAYLOR",26
"2521",22,"TOPE OBADEYI (OLDHAM ATHLETIC) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","AWAY",0,"09-12-2017","NONE",26
"2522",22,"FOUL BY ASH TAYLOR (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"09-12-2017","ASH TAYLOR",26
"2523",19,"ATTEMPT MISSED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","AWAY",0,"09-12-2017","MATT CROOKS",26
"2524",16,"ATTEMPT SAVED. DAN GARDNER (OLDHAM ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","AWAY",0,"09-12-2017","NONE",26
"2525",12,"ATTEMPT MISSED. REGAN POOLE (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","AWAY",0,"09-12-2017","REGAN POOLE",26
"2526",6,"CORNER,  OLDHAM ATHLETIC. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","AWAY",0,"09-12-2017","DAVID BUCHANAN",26
"2527",4,"GOAL!  OLDHAM ATHLETIC 1, NORTHAMPTON TOWN 0. JACK BYRNE (OLDHAM ATHLETIC) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX TO THE TOP RIGHT CORNER. ASSISTED BY ROB HUNT.","GOAL OPPOSITION","AWAY",0,"09-12-2017","NONE",26
"2528",0,"FIRST HALF BEGINS.","NONE","AWAY",0,"09-12-2017","NONE",26
"2529",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","AWAY",0,"09-12-2017","NONE",26
"2530",0,"MATCH ENDS, NORTHAMPTON TOWN 0, BURY 0.","NONE","HOME",0,"25-11-2017","NONE",27
"2531",90,"SECOND HALF ENDS, NORTHAMPTON TOWN 0, BURY 0.","NONE","HOME",4,"25-11-2017","NONE",27
"2532",90,"NATHAN CAMERON (BURY) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",3,"25-11-2017","NONE",27
"2533",90,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",3,"25-11-2017","MATT CROOKS",27
"2534",90,"FOUL BY NATHAN CAMERON (BURY).","FOUL OPPOSITION","HOME",1,"25-11-2017","NONE",27
"2535",90,"BILLY WATERS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",1,"25-11-2017","BILLY WATERS",27
"2536",90,"SUBSTITUTION, BURY. ANDREW TUTTE REPLACES MIHAI-ALEXANDRU DOBRE.","SUBSTITUTION OPPOSITION","HOME",1,"25-11-2017","NONE",27
"2537",87,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"25-11-2017","MATT CROOKS",27
"2538",87,"FOUL BY JORDAN WILLIAMS (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2539",85,"HAND BALL BY MATT CROOKS (NORTHAMPTON TOWN).","HANDBALL COBBLERS","HOME",0,"25-11-2017","NONE",27
"2540",84,"SUBSTITUTION, NORTHAMPTON TOWN. BILLY WATERS REPLACES CHRIS LONG.","SUBSTITUTION COBBLERS","HOME",0,"25-11-2017","NONE",27
"2541",82,"JORDAN WILLIAMS (BURY) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","HOME",0,"25-11-2017","NONE",27
"2542",82,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"25-11-2017","MATT GRIMES",27
"2543",80,"ATTEMPT SAVED. MICHAEL SMITH (BURY) HEADER FROM THE RIGHT SIDE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2544",79,"DELAY IN MATCH MATT INGRAM (NORTHAMPTON TOWN) BECAUSE OF AN INJURY.","INJURY COBBLERS","HOME",0,"25-11-2017","MATT INGRAM",27
"2545",78,"CORNER,  BURY. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","HOME",0,"25-11-2017","ASH TAYLOR",27
"2546",78,"ATTEMPT SAVED. MICHAEL SMITH (BURY) HEADER FROM THE RIGHT SIDE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2547",77,"SUBSTITUTION, BURY. JORDAN WILLIAMS REPLACES JAY O'SHEA.","SUBSTITUTION OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2548",75,"ATTEMPT MISSED. MIHAI-ALEXANDRU DOBRE (BURY) LEFT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS JUST A BIT TOO HIGH.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2549",72,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY MIHAI-ALEXANDRU DOBRE.","CORNER COBBLERS","HOME",0,"25-11-2017","NONE",27
"2550",71,"MATT CROOKS (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","HOME",0,"25-11-2017","MATT CROOKS",27
"2551",71,"FOUL BY PHILIP EDWARDS (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2552",70,"ATTEMPT MISSED. MATT CROOKS (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MATT CROOKS",27
"2553",68,"SUBSTITUTION, NORTHAMPTON TOWN. DEAN BOWDITCH REPLACES SHAUN MCWILLIAMS.","SUBSTITUTION COBBLERS","HOME",0,"25-11-2017","NONE",27
"2554",64,"ATTEMPT MISSED. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","CHRIS LONG",27
"2555",63,"ATTEMPT MISSED. JOSH LAURENT (BURY) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2556",62,"ATTEMPT MISSED. GREG LEIGH (BURY) LEFT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS CLOSE, BUT MISSES TO THE LEFT FOLLOWING A CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2557",61,"CORNER,  BURY. CONCEDED BY BRENDON MOLONEY.","CORNER OPPOSITION","HOME",0,"25-11-2017","BRENDON MOLONEY",27
"2558",58,"ATTEMPT MISSED. NATHAN CAMERON (BURY) HEADER FROM THE CENTRE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT FOLLOWING A CORNER.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2559",57,"CORNER,  BURY. CONCEDED BY MATT INGRAM.","CORNER OPPOSITION","HOME",0,"25-11-2017","MATT INGRAM",27
"2560",57,"ATTEMPT SAVED. ROHAN INCE (BURY) LEFT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2561",54,"FOUL BY MARC RICHARDS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2562",54,"NATHAN CAMERON (BURY) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK OPPOSITION - ATTACKING HALF","HOME",0,"25-11-2017","NONE",27
"2563",53,"ATTEMPT BLOCKED. MIHAI-ALEXANDRU DOBRE (BURY) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2564",53,"CORNER,  BURY. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","HOME",0,"25-11-2017","DAVID BUCHANAN",27
"2565",52,"CORNER,  BURY. CONCEDED BY MATT INGRAM.","CORNER OPPOSITION","HOME",0,"25-11-2017","MATT INGRAM",27
"2566",52,"ATTEMPT SAVED. ROHAN INCE (BURY) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2567",50,"ATTEMPT SAVED. MATT GRIMES (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MATT GRIMES",27
"2568",47,"FOUL BY JAY O'SHEA (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2569",47,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK ON THE LEFT WING.","FREE KICK COBBLERS","HOME",0,"25-11-2017","MATT GRIMES",27
"2570",45,"SECOND HALF BEGINS NORTHAMPTON TOWN 0, BURY 0.","NONE","HOME",0,"25-11-2017","NONE",27
"2571",45,"FIRST HALF ENDS, NORTHAMPTON TOWN 0, BURY 0.","NONE","HOME",1,"25-11-2017","NONE",27
"2572",45,"CALLUM REILLY (BURY) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","HOME",0,"25-11-2017","NONE",27
"2573",45,"FOUL BY MARC RICHARDS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2574",45,"ATTEMPT MISSED. ROHAN INCE (BURY) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX MISSES TO THE RIGHT.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2575",44,"ATTEMPT MISSED. LEON BARNETT (NORTHAMPTON TOWN) HEADER FROM THE CENTRE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT FOLLOWING A CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","LEON BARNETT",27
"2576",43,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY LEONARDO FASAN.","CORNER COBBLERS","HOME",0,"25-11-2017","NONE",27
"2577",43,"ATTEMPT SAVED. MATT GRIMES (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MATT GRIMES",27
"2578",43,"NATHAN CAMERON (BURY) IS SHOWN THE YELLOW CARD FOR A BAD FOUL.","YELLOW CARD OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2579",42,"CHRIS LONG (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"25-11-2017","CHRIS LONG",27
"2580",42,"FOUL BY NATHAN CAMERON (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2581",40,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY EOGHAN O'CONNELL.","CORNER COBBLERS","HOME",0,"25-11-2017","NONE",27
"2582",38,"ATTEMPT SAVED. MIHAI-ALEXANDRU DOBRE (BURY) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2583",37,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY EOGHAN O'CONNELL.","CORNER COBBLERS","HOME",0,"25-11-2017","NONE",27
"2584",30,"ATTEMPT MISSED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS CLOSE, BUT MISSES THE TOP RIGHT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MATT CROOKS",27
"2585",29,"ATTEMPT SAVED. BRENDON MOLONEY (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM A DIFFICULT ANGLE AND LONG RANGE ON THE RIGHT IS SAVED IN THE TOP LEFT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","BRENDON MOLONEY",27
"2586",27,"FOUL BY SHAUN MCWILLIAMS (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"25-11-2017","SHAUN MCWILLIAMS",27
"2587",27,"JOSH LAURENT (BURY) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"25-11-2017","NONE",27
"2588",26,"LEON BARNETT (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","HOME",0,"25-11-2017","LEON BARNETT",27
"2589",26,"FOUL BY MICHAEL SMITH (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2590",26,"ATTEMPT SAVED. JAY O'SHEA (BURY) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2591",21,"FOUL BY CALLUM REILLY (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2592",21,"MARC RICHARDS (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2593",19,"ATTEMPT SAVED. MARC RICHARDS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM VERY CLOSE RANGE IS SAVED IN THE BOTTOM RIGHT CORNER.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2594",18,"ATTEMPT BLOCKED. MARC RICHARDS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2595",14,"MICHAEL SMITH (BURY) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","HOME",0,"25-11-2017","NONE",27
"2596",14,"FOUL BY BRENDON MOLONEY (NORTHAMPTON TOWN).","FOUL COBBLERS","HOME",0,"25-11-2017","BRENDON MOLONEY",27
"2597",11,"FOUL BY EOGHAN O'CONNELL (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2598",11,"REGAN POOLE (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","HOME",0,"25-11-2017","REGAN POOLE",27
"2599",8,"CORNER,  BURY. CONCEDED BY MATT INGRAM.","CORNER OPPOSITION","HOME",0,"25-11-2017","MATT INGRAM",27
"2600",8,"ATTEMPT SAVED. MIHAI-ALEXANDRU DOBRE (BURY) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS SAVED IN THE CENTRE OF THE GOAL.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2601",6,"ATTEMPT MISSED. MICHAEL SMITH (BURY) RIGHT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS JUST A BIT TOO HIGH.","GOAL ATTEMPT OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2602",3,"MARC RICHARDS (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","HOME",0,"25-11-2017","MARC RICHARDS",27
"2603",3,"FOUL BY EOGHAN O'CONNELL (BURY).","FOUL OPPOSITION","HOME",0,"25-11-2017","NONE",27
"2604",1,"ATTEMPT SAVED. MATT CROOKS (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS SAVED IN THE TOP CENTRE OF THE GOAL.","GOAL ATTEMPT COBBLERS","HOME",0,"25-11-2017","MATT CROOKS",27
"2605",0,"FIRST HALF BEGINS.","NONE","HOME",0,"25-11-2017","NONE",27
"2606",NA,"LINEUPS ARE ANNOUNCED AND PLAYERS ARE WARMING UP.","NONE","HOME",0,"25-11-2017","NONE",27
"2607",0,"MATCH ENDS, PLYMOUTH ARGYLE 2, NORTHAMPTON TOWN 0.","NONE","AWAY",0,"21-11-2017","NONE",28
"2608",90,"SECOND HALF ENDS, PLYMOUTH ARGYLE 2, NORTHAMPTON TOWN 0.","NONE","AWAY",4,"21-11-2017","NONE",28
"2609",90,"FOUL BY LIONEL AINSWORTH (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",3,"21-11-2017","NONE",28
"2610",90,"LEWIS MCGUGAN (NORTHAMPTON TOWN) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK COBBLERS","AWAY",3,"21-11-2017","LEWIS MCGUGAN",28
"2611",90,"YANN SONGO'O (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",2,"21-11-2017","NONE",28
"2612",90,"FOUL BY MATT CROOKS (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",2,"21-11-2017","MATT CROOKS",28
"2613",90,"SUBSTITUTION, PLYMOUTH ARGYLE. LIONEL AINSWORTH REPLACES GRAHAM CAREY.","SUBSTITUTION OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2614",90,"FOUL BY LEON BARNETT (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","LEON BARNETT",28
"2615",90,"ALEX FLETCHER (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"21-11-2017","NONE",28
"2616",89,"ATTEMPT MISSED. DEAN BOWDITCH (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE LEFT SIDE OF THE BOX IS CLOSE, BUT MISSES TO THE RIGHT.","GOAL ATTEMPT COBBLERS","AWAY",0,"21-11-2017","DEAN BOWDITCH",28
"2617",88,"SUBSTITUTION, PLYMOUTH ARGYLE. ALEX FLETCHER REPLACES JAKE JERVIS.","SUBSTITUTION OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2618",87,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY ASH TAYLOR.","CORNER OPPOSITION","AWAY",0,"21-11-2017","ASH TAYLOR",28
"2619",87,"HAND BALL BY DAVID BUCHANAN (NORTHAMPTON TOWN).","HANDBALL COBBLERS","AWAY",0,"21-11-2017","NONE",28
"2620",85,"FOUL BY SONNY BRADLEY (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2621",85,"BRENDON MOLONEY (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"21-11-2017","BRENDON MOLONEY",28
"2622",85,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY DEAN BOWDITCH.","CORNER OPPOSITION","AWAY",0,"21-11-2017","DEAN BOWDITCH",28
"2623",84,"FOUL BY DEAN BOWDITCH (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","DEAN BOWDITCH",28
"2624",84,"JAKE JERVIS (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"21-11-2017","NONE",28
"2625",83,"GRAHAM CAREY (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE LEFT WING.","FREE KICK OPPOSITION - LEFT WING","AWAY",0,"21-11-2017","NONE",28
"2626",83,"FOUL BY DAVID BUCHANAN (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","DAVID BUCHANAN",28
"2627",82,"ATTEMPT MISSED. SONNY BRADLEY (PLYMOUTH ARGYLE) HEADER FROM THE LEFT SIDE OF THE SIX YARD BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2628",82,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY LEWIS MCGUGAN.","CORNER OPPOSITION","AWAY",0,"21-11-2017","LEWIS MCGUGAN",28
"2629",82,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY DAVID BUCHANAN.","CORNER OPPOSITION","AWAY",0,"21-11-2017","DAVID BUCHANAN",28
"2630",81,"ATTEMPT BLOCKED. GRAHAM CAREY (PLYMOUTH ARGYLE) LEFT FOOTED SHOT FROM THE RIGHT SIDE OF THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2631",80,"FOUL BY DAVID FOX (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2632",80,"MARC RICHARDS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"21-11-2017","MARC RICHARDS",28
"2633",77,"ATTEMPT MISSED. DAVID BUCHANAN (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM OUTSIDE THE BOX IS HIGH AND WIDE TO THE RIGHT.","GOAL ATTEMPT COBBLERS","AWAY",0,"21-11-2017","DAVID BUCHANAN",28
"2634",77,"ATTEMPT BLOCKED. CHRIS LONG (NORTHAMPTON TOWN) LEFT FOOTED SHOT FROM THE CENTRE OF THE BOX IS BLOCKED.","GOAL ATTEMPT COBBLERS","AWAY",0,"21-11-2017","CHRIS LONG",28
"2635",76,"MATT GRIMES (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"21-11-2017","MATT GRIMES",28
"2636",76,"FOUL BY ANTONI SARCEVIC (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2637",75,"ATTEMPT BLOCKED. TOUMANI DIAGOURAGA (PLYMOUTH ARGYLE) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS BLOCKED.","GOAL ATTEMPT OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2638",68,"FOUL BY YANN SONGO'O (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2639",68,"MARC RICHARDS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE ATTACKING HALF.","FREE KICK COBBLERS","AWAY",0,"21-11-2017","MARC RICHARDS",28
"2640",68,"SUBSTITUTION, NORTHAMPTON TOWN. DEAN BOWDITCH REPLACES BILLY WATERS.","SUBSTITUTION COBBLERS","AWAY",0,"21-11-2017","NONE",28
"2641",67,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","MATT GRIMES",28
"2642",67,"DAVID FOX (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"21-11-2017","NONE",28
"2643",65,"CORNER,  NORTHAMPTON TOWN. CONCEDED BY GRAHAM CAREY.","CORNER COBBLERS","AWAY",0,"21-11-2017","NONE",28
"2644",63,"SUBSTITUTION, NORTHAMPTON TOWN. MARC RICHARDS REPLACES REGAN POOLE.","SUBSTITUTION COBBLERS","AWAY",0,"21-11-2017","NONE",28
"2645",62,"JOEL GRANT (PLYMOUTH ARGYLE) WINS A FREE KICK ON THE RIGHT WING.","FREE KICK OPPOSITION - RIGHT WING","AWAY",0,"21-11-2017","NONE",28
"2646",62,"FOUL BY REGAN POOLE (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","REGAN POOLE",28
"2647",61,"ATTEMPT MISSED. SONNY BRADLEY (PLYMOUTH ARGYLE) HEADER FROM THE CENTRE OF THE BOX IS JUST A BIT TOO HIGH FOLLOWING A CORNER.","GOAL ATTEMPT OPPOSITION","AWAY",0,"21-11-2017","NONE",28
"2648",61,"CORNER,  PLYMOUTH ARGYLE. CONCEDED BY REGAN POOLE.","CORNER OPPOSITION","AWAY",0,"21-11-2017","REGAN POOLE",28
"2649",60,"FOUL BY MATT GRIMES (NORTHAMPTON TOWN).","FOUL COBBLERS","AWAY",0,"21-11-2017","MATT GRIMES",28
"2650",60,"ANTONI SARCEVIC (PLYMOUTH ARGYLE) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK OPPOSITION - DEFENSIVE HALF","AWAY",0,"21-11-2017","NONE",28
"2651",59,"ATTEMPT MISSED. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM THE CENTRE OF THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","AWAY",0,"21-11-2017","CHRIS LONG",28
"2652",57,"ATTEMPT MISSED. CHRIS LONG (NORTHAMPTON TOWN) RIGHT FOOTED SHOT FROM OUTSIDE THE BOX IS CLOSE, BUT MISSES TO THE LEFT.","GOAL ATTEMPT COBBLERS","AWAY",0,"21-11-2017","CHRIS LONG",28
"2653",55,"SUBSTITUTION, NORTHAMPTON TOWN. LEON BARNETT REPLACES AARON PIERRE.","SUBSTITUTION COBBLERS","AWAY",0,"21-11-2017","NONE",28
"2654",54,"BILLY WATERS (NORTHAMPTON TOWN) WINS A FREE KICK IN THE DEFENSIVE HALF.","FREE KICK COBBLERS","AWAY",0,"21-11-2017","BILLY WATERS",28
"2655",54,"FOUL BY AARON TAYLOR-SINCLAIR (PLYMOUTH ARGYLE).","FOUL OPPOSITION","AWAY",0,"21-11-2017","NONE",28
